image_url,id,w_cm,idx,color,proportion,color_name
"14427431.jpg",14427431,"4",1,"#2d2e2a",0.4029333333,"black","Ed Logue Mayor"
"14427431.jpg",14427431,"4",1,"#2d2e2a",0.4029333333,"black","Ed Logue Mayor"
"14427436.jpg",14427436,"3",1,"#302b28",0.4179,"black","Lowenstein for congress"
"14427436.jpg",14427436,"3",1,"#302b28",0.4179,"black","Lowenstein for congress"
"14427436.jpg",14427436,"3",1,"#302b28",0.4179,"black","Lowenstein for congress"
"14427436.jpg",14427436,"3",1,"#302b28",0.4179,"black","Lowenstein for congress"
"14427436.jpg",14427436,"3",1,"#302b28",0.4179,"black","Lowenstein for congress"
"14427432.jpg",14427432,"5.5",1,"#e4dddb",0.2493222222,"pink","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",1,"#e4dddb",0.2493222222,"pink","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",1,"#e4dddb",0.2493222222,"pink","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",1,"#e4dddb",0.2493222222,"pink","Leon Lombardi Lieutenant Governor"
"14427432.jpg",14427432,"5.5",1,"#e4dddb",0.2493222222,"pink","Leon Lombardi Lieutenant Governor"
"14427438.jpg",14427438,"3.2",1,"#183688",0.1314333333,"purple","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",1,"#183688",0.1314333333,"purple","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",1,"#183688",0.1314333333,"purple","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",1,"#183688",0.1314333333,"purple","John Pierce Lynch Lt. Gov"
"14427438.jpg",14427438,"3.2",1,"#183688",0.1314333333,"purple","John Pierce Lynch Lt. Gov"
"14427437.jpg",14427437,"3.5",1,"#e9e1d9",0.46932222220000003,"pink","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",1,"#e9e1d9",0.46932222220000003,"pink","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",1,"#e9e1d9",0.46932222220000003,"pink","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",1,"#e9e1d9",0.46932222220000003,"pink","John Pierce Lynch"
"14427437.jpg",14427437,"3.5",1,"#e9e1d9",0.46932222220000003,"pink","John Pierce Lynch"
"14427440.jpg",14427440,"4",1,"#342b29",0.3829111111,"black","Mailer Breslin"
"14427440.jpg",14427440,"4",1,"#342b29",0.3829111111,"black","Mailer Breslin"
"14427440.jpg",14427440,"4",1,"#342b29",0.3829111111,"black","Mailer Breslin"
"14427440.jpg",14427440,"4",1,"#342b29",0.3829111111,"black","Mailer Breslin"
"14427440.jpg",14427440,"4",1,"#342b29",0.3829111111,"black","Mailer Breslin"
"14427439.jpg",14427439,"4.2",1,"#194896",0.3632888889,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",1,"#194896",0.3632888889,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",1,"#194896",0.3632888889,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",1,"#194896",0.3632888889,"gray","Magrann Democrat U.S. Congress"
"14427439.jpg",14427439,"4.2",1,"#194896",0.3632888889,"gray","Magrann Democrat U.S. Congress"
"14427442.jpg",14427442,"3.2",1,"#b46e09",0.042,"brown","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",1,"#b46e09",0.042,"brown","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",1,"#b46e09",0.042,"brown","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",1,"#b46e09",0.042,"brown","Ted Mann for mayor"
"14427442.jpg",14427442,"3.2",1,"#b46e09",0.042,"brown","Ted Mann for mayor"
"14427443.jpg",14427443,"3.8",1,"#3c1f10",0.1359333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",1,"#3c1f10",0.1359333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",1,"#3c1f10",0.1359333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",1,"#3c1f10",0.1359333333,"black","Elect Ted Mann Mayor"
"14427443.jpg",14427443,"3.8",1,"#3c1f10",0.1359333333,"black","Elect Ted Mann Mayor"
"14427448.jpg",14427448,"4",1,"#312d2a",0.4426777778,"black","Arthur Mason congress"
"14427448.jpg",14427448,"4",1,"#312d2a",0.4426777778,"black","Arthur Mason congress"
"14427448.jpg",14427448,"4",1,"#312d2a",0.4426777778,"black","Arthur Mason congress"
"14427448.jpg",14427448,"4",1,"#312d2a",0.4426777778,"black","Arthur Mason congress"
"14427448.jpg",14427448,"4",1,"#312d2a",0.4426777778,"black","Arthur Mason congress"
"14427441.jpg",14427441,"4",1,"#292827",0.4177222222,"black","Paul Malloy"
"14427441.jpg",14427441,"4",1,"#292827",0.4177222222,"black","Paul Malloy"
"14427441.jpg",14427441,"4",1,"#292827",0.4177222222,"black","Paul Malloy"
"14427441.jpg",14427441,"4",1,"#292827",0.4177222222,"black","Paul Malloy"
"14427441.jpg",14427441,"4",1,"#292827",0.4177222222,"black","Paul Malloy"
"14427446.jpg",14427446,"4.4",1,"#2154b7",0.08892222222,"blue","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",1,"#2154b7",0.08892222222,"blue","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",1,"#2154b7",0.08892222222,"blue","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",1,"#2154b7",0.08892222222,"blue","Ed Markey U.S. Senate"
"14427446.jpg",14427446,"4.4",1,"#2154b7",0.08892222222,"blue","Ed Markey U.S. Senate"
"14427447.jpg",14427447,"4.4",1,"#34302d",0.7660777778,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",1,"#34302d",0.7660777778,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",1,"#34302d",0.7660777778,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",1,"#34302d",0.7660777778,"black","Marshall for Sheriff"
"14427447.jpg",14427447,"4.4",1,"#34302d",0.7660777778,"black","Marshall for Sheriff"
"14427445.jpg",14427445,"3",1,"#d7c8b1",0.07956666667,"pink","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",1,"#d7c8b1",0.07956666667,"pink","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",1,"#d7c8b1",0.07956666667,"pink","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",1,"#d7c8b1",0.07956666667,"pink","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427445.jpg",14427445,"3",1,"#d7c8b1",0.07956666667,"pink","Pin with Mao Tse-tung, Great Wall of China, Yangtze River Bridge"
"14427444.jpg",14427444,"5.1",1,"#341a0b",0.1716444444,"black","Mann"
"14427444.jpg",14427444,"5.1",1,"#341a0b",0.1716444444,"black","Mann"
"14427444.jpg",14427444,"5.1",1,"#341a0b",0.1716444444,"black","Mann"
"14427444.jpg",14427444,"5.1",1,"#341a0b",0.1716444444,"black","Mann"
"14427444.jpg",14427444,"5.1",1,"#341a0b",0.1716444444,"black","Mann"
"14427449.jpg",14427449,"3.2",1,"#2c2925",0.4785777778,"black","Massimiano"
"14427449.jpg",14427449,"3.2",1,"#2c2925",0.4785777778,"black","Massimiano"
"14427449.jpg",14427449,"3.2",1,"#2c2925",0.4785777778,"black","Massimiano"
"14427449.jpg",14427449,"3.2",1,"#2c2925",0.4785777778,"black","Massimiano"
"14427449.jpg",14427449,"3.2",1,"#2c2925",0.4785777778,"black","Massimiano"
"14427450.jpg",14427450,"5.6",1,"#302d2a",0.4475666667,"black","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",1,"#302d2a",0.4475666667,"black","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",1,"#302d2a",0.4475666667,"black","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",1,"#302d2a",0.4475666667,"black","Nick Mavroules Democrat U.S. Congress"
"14427450.jpg",14427450,"5.6",1,"#302d2a",0.4475666667,"black","Nick Mavroules Democrat U.S. Congress"
"14427457.jpg",14427457,"5.6",1,"#e5ded6",0.4257,"pink","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",1,"#e5ded6",0.4257,"pink","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",1,"#e5ded6",0.4257,"pink","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",1,"#e5ded6",0.4257,"pink","George McCarthy Congress"
"14427457.jpg",14427457,"5.6",1,"#e5ded6",0.4257,"pink","George McCarthy Congress"
"14427456.jpg",14427456,"3.9",1,"#e3ded4",0.2518777778,"pink","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",1,"#e3ded4",0.2518777778,"pink","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",1,"#e3ded4",0.2518777778,"pink","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",1,"#e3ded4",0.2518777778,"pink","Write in McCarthy Conyers"
"14427456.jpg",14427456,"3.9",1,"#e3ded4",0.2518777778,"pink","Write in McCarthy Conyers"
"14427459.jpg",14427459,"3.5",1,"#302f2c",0.7187444444,"black","McCarthy"
"14427459.jpg",14427459,"3.5",1,"#302f2c",0.7187444444,"black","McCarthy"
"14427459.jpg",14427459,"3.5",1,"#302f2c",0.7187444444,"black","McCarthy"
"14427459.jpg",14427459,"3.5",1,"#302f2c",0.7187444444,"black","McCarthy"
"14427459.jpg",14427459,"3.5",1,"#302f2c",0.7187444444,"black","McCarthy"
"14427463.jpg",14427463,"3.5",1,"#2c2623",0.3952,"black","McCloskey"
"14427463.jpg",14427463,"3.5",1,"#2c2623",0.3952,"black","McCloskey"
"14427463.jpg",14427463,"3.5",1,"#2c2623",0.3952,"black","McCloskey"
"14427463.jpg",14427463,"3.5",1,"#2c2623",0.3952,"black","McCloskey"
"14427463.jpg",14427463,"3.5",1,"#2c2623",0.3952,"black","McCloskey"
"14427452.jpg",14427452,"2.9",1,"#2b2b2a",0.4283444444,"black","Gene Lives"
"14427452.jpg",14427452,"2.9",1,"#2b2b2a",0.4283444444,"black","Gene Lives"
"14427452.jpg",14427452,"2.9",1,"#2b2b2a",0.4283444444,"black","Gene Lives"
"14427452.jpg",14427452,"2.9",1,"#2b2b2a",0.4283444444,"black","Gene Lives"
"14427452.jpg",14427452,"2.9",1,"#2b2b2a",0.4283444444,"black","Gene Lives"
"14427461.jpg",14427461,"5.5",1,"#302d2a",0.3850888889,"black","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",1,"#302d2a",0.3850888889,"black","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",1,"#302d2a",0.3850888889,"black","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",1,"#302d2a",0.3850888889,"black","Vin McCarthy Democrat for Congress"
"14427461.jpg",14427461,"5.5",1,"#302d2a",0.3850888889,"black","Vin McCarthy Democrat for Congress"
"14427462.jpg",14427462,"4",1,"#32302d",0.3868888889,"black","Bob McClory"
"14427462.jpg",14427462,"4",1,"#32302d",0.3868888889,"black","Bob McClory"
"14427462.jpg",14427462,"4",1,"#32302d",0.3868888889,"black","Bob McClory"
"14427462.jpg",14427462,"4",1,"#32302d",0.3868888889,"black","Bob McClory"
"14427462.jpg",14427462,"4",1,"#32302d",0.3868888889,"black","Bob McClory"
"14427451.jpg",14427451,"2",1,"#2a2928",0.4396111111,"black","Eugene"
"14427451.jpg",14427451,"2",1,"#2a2928",0.4396111111,"black","Eugene"
"14427451.jpg",14427451,"2",1,"#2a2928",0.4396111111,"black","Eugene"
"14427451.jpg",14427451,"2",1,"#2a2928",0.4396111111,"black","Eugene"
"14427451.jpg",14427451,"2",1,"#2a2928",0.4396111111,"black","Eugene"
"14427458.jpg",14427458,"4.4",1,"#2f2c29",0.3991333333,"black","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",1,"#2f2c29",0.3991333333,"black","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",1,"#2f2c29",0.3991333333,"black","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",1,"#2f2c29",0.3991333333,"black","Pat McCarthy Congress"
"14427458.jpg",14427458,"4.4",1,"#2f2c29",0.3991333333,"black","Pat McCarthy Congress"
"14427455.jpg",14427455,"3",1,"#0e3c67",0.1983444444,"black","Still with McCarthy"
"14427455.jpg",14427455,"3",1,"#0e3c67",0.1983444444,"black","Still with McCarthy"
"14427455.jpg",14427455,"3",1,"#0e3c67",0.1983444444,"black","Still with McCarthy"
"14427455.jpg",14427455,"3",1,"#0e3c67",0.1983444444,"black","Still with McCarthy"
"14427455.jpg",14427455,"3",1,"#0e3c67",0.1983444444,"black","Still with McCarthy"
"14427454.jpg",14427454,"3",1,"#565554",0.06514444444,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",1,"#565554",0.06514444444,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",1,"#565554",0.06514444444,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",1,"#565554",0.06514444444,"gray","McCarthy's Million"
"14427454.jpg",14427454,"3",1,"#565554",0.06514444444,"gray","McCarthy's Million"
"14427453.jpg",14427453,"3.7",1,"#32302d",0.3793888889,"black","McCarthy"
"14427453.jpg",14427453,"3.7",1,"#32302d",0.3793888889,"black","McCarthy"
"14427453.jpg",14427453,"3.7",1,"#32302d",0.3793888889,"black","McCarthy"
"14427453.jpg",14427453,"3.7",1,"#32302d",0.3793888889,"black","McCarthy"
"14427453.jpg",14427453,"3.7",1,"#32302d",0.3793888889,"black","McCarthy"
"14427464.jpg",14427464,"2.9",1,"#2e2825",0.4069333333,"black","McClosky 72"
"14427464.jpg",14427464,"2.9",1,"#2e2825",0.4069333333,"black","McClosky 72"
"14427464.jpg",14427464,"2.9",1,"#2e2825",0.4069333333,"black","McClosky 72"
"14427464.jpg",14427464,"2.9",1,"#2e2825",0.4069333333,"black","McClosky 72"
"14427464.jpg",14427464,"2.9",1,"#2e2825",0.4069333333,"black","McClosky 72"
"14427471.jpg",14427471,"5.5",1,"#312e2b",0.3790444444,"black","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",1,"#312e2b",0.3790444444,"black","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",1,"#312e2b",0.3790444444,"black","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",1,"#312e2b",0.3790444444,"black","Terry McDermott City Council"
"14427471.jpg",14427471,"5.5",1,"#312e2b",0.3790444444,"black","Terry McDermott City Council"
"14427470.jpg",14427470,"3.5",1,"#b0a52d",0.03151111111,"orange","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",1,"#b0a52d",0.03151111111,"orange","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",1,"#b0a52d",0.03151111111,"orange","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",1,"#b0a52d",0.03151111111,"orange","McCormack U.S. Senator"
"14427470.jpg",14427470,"3.5",1,"#b0a52d",0.03151111111,"orange","McCormack U.S. Senator"
"14427472.jpg",14427472,"5.5",1,"#2f2d2d",0.3907111111,"black","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",1,"#2f2d2d",0.3907111111,"black","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",1,"#2f2d2d",0.3907111111,"black","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",1,"#2f2d2d",0.3907111111,"black","Vote McDonald State Rep"
"14427472.jpg",14427472,"5.5",1,"#2f2d2d",0.3907111111,"black","Vote McDonald State Rep"
"14427465.jpg",14427465,"5.5",1,"#312d2a",0.3777888889,"black","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",1,"#312d2a",0.3777888889,"black","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",1,"#312d2a",0.3777888889,"black","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",1,"#312d2a",0.3777888889,"black","Elect McColgan Congress"
"14427465.jpg",14427465,"5.5",1,"#312d2a",0.3777888889,"black","Elect McColgan Congress"
"14427467.jpg",14427467,"4.4",1,"#312e2b",0.3984777778,"black","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",1,"#312e2b",0.3984777778,"black","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",1,"#312e2b",0.3984777778,"black","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",1,"#312e2b",0.3984777778,"black","Vote Ellen McCormack Pro-life"
"14427467.jpg",14427467,"4.4",1,"#312e2b",0.3984777778,"black","Vote Ellen McCormack Pro-life"
"14427466.jpg",14427466,"3.8",1,"#123e64",0.4418777778,"black","McCollough"
"14427466.jpg",14427466,"3.8",1,"#123e64",0.4418777778,"black","McCollough"
"14427466.jpg",14427466,"3.8",1,"#123e64",0.4418777778,"black","McCollough"
"14427466.jpg",14427466,"3.8",1,"#123e64",0.4418777778,"black","McCollough"
"14427466.jpg",14427466,"3.8",1,"#123e64",0.4418777778,"black","McCollough"
"14427469.jpg",14427469,"3",1,"#9c8e9d",0.06653333333,"gray","McCormack Governor"
"14427469.jpg",14427469,"3",1,"#9c8e9d",0.06653333333,"gray","McCormack Governor"
"14427469.jpg",14427469,"3",1,"#9c8e9d",0.06653333333,"gray","McCormack Governor"
"14427469.jpg",14427469,"3",1,"#9c8e9d",0.06653333333,"gray","McCormack Governor"
"14427469.jpg",14427469,"3",1,"#9c8e9d",0.06653333333,"gray","McCormack Governor"
"14427468.jpg",14427468,"4",1,"#2e2b28",0.4112333333,"black","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",1,"#2e2b28",0.4112333333,"black","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",1,"#2e2b28",0.4112333333,"black","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",1,"#2e2b28",0.4112333333,"black","I'm for McCormack Senator"
"14427468.jpg",14427468,"4",1,"#2e2b28",0.4112333333,"black","I'm for McCormack Senator"
"14427480.jpg",14427480,"4",1,"#e6dbd1",0.5195666667,"pink","Make America McGovernable"
"14427480.jpg",14427480,"4",1,"#e6dbd1",0.5195666667,"pink","Make America McGovernable"
"14427480.jpg",14427480,"4",1,"#e6dbd1",0.5195666667,"pink","Make America McGovernable"
"14427480.jpg",14427480,"4",1,"#e6dbd1",0.5195666667,"pink","Make America McGovernable"
"14427480.jpg",14427480,"4",1,"#e6dbd1",0.5195666667,"pink","Make America McGovernable"
"14427478.jpg",14427478,"4.4",1,"#2f2c2c",0.4357111111,"black","George McGovern for President"
"14427478.jpg",14427478,"4.4",1,"#2f2c2c",0.4357111111,"black","George McGovern for President"
"14427478.jpg",14427478,"4.4",1,"#2f2c2c",0.4357111111,"black","George McGovern for President"
"14427478.jpg",14427478,"4.4",1,"#2f2c2c",0.4357111111,"black","George McGovern for President"
"14427478.jpg",14427478,"4.4",1,"#2f2c2c",0.4357111111,"black","George McGovern for President"
"14427482.jpg",14427482,"2.1",1,"#312e2a",0.6433888889,"black","McG"
"14427482.jpg",14427482,"2.1",1,"#312e2a",0.6433888889,"black","McG"
"14427482.jpg",14427482,"2.1",1,"#312e2a",0.6433888889,"black","McG"
"14427482.jpg",14427482,"2.1",1,"#312e2a",0.6433888889,"black","McG"
"14427482.jpg",14427482,"2.1",1,"#312e2a",0.6433888889,"black","McG"
"14427475.jpg",14427475,"4.4",1,"#2e2b28",0.4786444444,"black","Come Home America McGovern Eagleton"
"14427475.jpg",14427475,"4.4",1,"#2e2b28",0.4786444444,"black","Come Home America McGovern Eagleton"
"14427475.jpg",14427475,"4.4",1,"#2e2b28",0.4786444444,"black","Come Home America McGovern Eagleton"
"14427475.jpg",14427475,"4.4",1,"#2e2b28",0.4786444444,"black","Come Home America McGovern Eagleton"
"14427475.jpg",14427475,"4.4",1,"#2e2b28",0.4786444444,"black","Come Home America McGovern Eagleton"
"14427473.jpg",14427473,"5.5",1,"#312e2a",0.3829777778,"black","Kevin McFadden State Senate"
"14427473.jpg",14427473,"5.5",1,"#312e2a",0.3829777778,"black","Kevin McFadden State Senate"
"14427473.jpg",14427473,"5.5",1,"#312e2a",0.3829777778,"black","Kevin McFadden State Senate"
"14427473.jpg",14427473,"5.5",1,"#312e2a",0.3829777778,"black","Kevin McFadden State Senate"
"14427473.jpg",14427473,"5.5",1,"#312e2a",0.3829777778,"black","Kevin McFadden State Senate"
"14427481.jpg",14427481,"3.2",1,"#e54e32",0.02357777778,"brown","McG"
"14427481.jpg",14427481,"3.2",1,"#e54e32",0.02357777778,"brown","McG"
"14427481.jpg",14427481,"3.2",1,"#e54e32",0.02357777778,"brown","McG"
"14427481.jpg",14427481,"3.2",1,"#e54e32",0.02357777778,"brown","McG"
"14427481.jpg",14427481,"3.2",1,"#e54e32",0.02357777778,"brown","McG"
"14427477.jpg",14427477,"3",1,"#2a2927",0.5592,"black","Economists for McGovern/Shriver"
"14427477.jpg",14427477,"3",1,"#2a2927",0.5592,"black","Economists for McGovern/Shriver"
"14427477.jpg",14427477,"3",1,"#2a2927",0.5592,"black","Economists for McGovern/Shriver"
"14427477.jpg",14427477,"3",1,"#2a2927",0.5592,"black","Economists for McGovern/Shriver"
"14427477.jpg",14427477,"3",1,"#2a2927",0.5592,"black","Economists for McGovern/Shriver"
"14427483.jpg",14427483,"3",1,"#24221f",0.2690555556,"black","McG & Me"
"14427483.jpg",14427483,"3",1,"#24221f",0.2690555556,"black","McG & Me"
"14427483.jpg",14427483,"3",1,"#24221f",0.2690555556,"black","McG & Me"
"14427483.jpg",14427483,"3",1,"#24221f",0.2690555556,"black","McG & Me"
"14427483.jpg",14427483,"3",1,"#24221f",0.2690555556,"black","McG & Me"
"14427476.jpg",14427476,"3.5",1,"#2e2b28",0.4175777778,"black","Donât blame me, I was for McGovern"
"14427476.jpg",14427476,"3.5",1,"#2e2b28",0.4175777778,"black","Donât blame me, I was for McGovern"
"14427476.jpg",14427476,"3.5",1,"#2e2b28",0.4175777778,"black","Donât blame me, I was for McGovern"
"14427476.jpg",14427476,"3.5",1,"#2e2b28",0.4175777778,"black","Donât blame me, I was for McGovern"
"14427476.jpg",14427476,"3.5",1,"#2e2b28",0.4175777778,"black","Donât blame me, I was for McGovern"
"14427479.jpg",14427479,"3.7",1,"#2f2d2b",0.3923777778,"black","I Belong McGovern Million-Member Club How About You?"
"14427479.jpg",14427479,"3.7",1,"#2f2d2b",0.3923777778,"black","I Belong McGovern Million-Member Club How About You?"
"14427479.jpg",14427479,"3.7",1,"#2f2d2b",0.3923777778,"black","I Belong McGovern Million-Member Club How About You?"
"14427479.jpg",14427479,"3.7",1,"#2f2d2b",0.3923777778,"black","I Belong McGovern Million-Member Club How About You?"
"14427479.jpg",14427479,"3.7",1,"#2f2d2b",0.3923777778,"black","I Belong McGovern Million-Member Club How About You?"
"14427474.jpg",14427474,"3.7",1,"#15b9cd",0.2249444444,"gray","1st Time Voter for McGovern"
"14427474.jpg",14427474,"3.7",1,"#15b9cd",0.2249444444,"gray","1st Time Voter for McGovern"
"14427474.jpg",14427474,"3.7",1,"#15b9cd",0.2249444444,"gray","1st Time Voter for McGovern"
"14427474.jpg",14427474,"3.7",1,"#15b9cd",0.2249444444,"gray","1st Time Voter for McGovern"
"14427474.jpg",14427474,"3.7",1,"#15b9cd",0.2249444444,"gray","1st Time Voter for McGovern"
