"filename","metadata.image_source","frequency","hex","R","G","B","image_url","name","office","party","date_int","w_cm"
"14427138.jpg","map/images/14427138.jpg",0.42947387695312506,"#101114",16,17,20,"https://tracy-st.github.io/hks-political-buttons/images/14427138.jpg","Barney Frank","Congress","Democrat",,
"14427138.jpg","map/images/14427138.jpg",0.4271240234375,"#302E2C",48,46,44,"https://tracy-st.github.io/hks-political-buttons/images/14427138.jpg","Barney Frank","Congress","Democrat",,
"14427138.jpg","map/images/14427138.jpg",0.007659912109375,"#0B3859",11,56,89,"https://tracy-st.github.io/hks-political-buttons/images/14427138.jpg","Barney Frank","Congress","Democrat",,
"14427138.jpg","map/images/14427138.jpg",0.05491638183593701,"#366D96",54,109,150,"https://tracy-st.github.io/hks-political-buttons/images/14427138.jpg","Barney Frank","Congress","Democrat",,
"14427138.jpg","map/images/14427138.jpg",0.080825805664062,"#DACFC1",218,207,193,"https://tracy-st.github.io/hks-political-buttons/images/14427138.jpg","Barney Frank","Congress","Democrat",,
"14427139.jpg","map/images/14427139.jpg",0.42213439941406206,"#111213",17,18,19,"https://tracy-st.github.io/hks-political-buttons/images/14427139.jpg","Barney Frank","Congress","Democrat",,
"14427139.jpg","map/images/14427139.jpg",0.45144653320312506,"#33302D",51,48,45,"https://tracy-st.github.io/hks-political-buttons/images/14427139.jpg","Barney Frank","Congress","Democrat",,
"14427139.jpg","map/images/14427139.jpg",0.02984619140625,"#C13841",193,56,65,"https://tracy-st.github.io/hks-political-buttons/images/14427139.jpg","Barney Frank","Congress","Democrat",,
"14427139.jpg","map/images/14427139.jpg",0.041213989257812,"#1871A0",24,113,160,"https://tracy-st.github.io/hks-political-buttons/images/14427139.jpg","Barney Frank","Congress","Democrat",,
"14427139.jpg","map/images/14427139.jpg",0.05535888671875,"#E0D1B8",224,209,184,"https://tracy-st.github.io/hks-political-buttons/images/14427139.jpg","Barney Frank","Congress","Democrat",,
"14427140.jpg","map/images/14427140.jpg",0.40696716308593706,"#302F2C",48,47,44,"https://tracy-st.github.io/hks-political-buttons/images/14427140.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427140.jpg","map/images/14427140.jpg",0.11553955078125,"#1B339D",27,51,157,"https://tracy-st.github.io/hks-political-buttons/images/14427140.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427140.jpg","map/images/14427140.jpg",0.041030883789062,"#4E63A7",78,99,167,"https://tracy-st.github.io/hks-political-buttons/images/14427140.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427140.jpg","map/images/14427140.jpg",0.027862548828125,"#97A5C8",151,165,200,"https://tracy-st.github.io/hks-political-buttons/images/14427140.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427140.jpg","map/images/14427140.jpg",0.40859985351562506,"#DEE1E8",222,225,232,"https://tracy-st.github.io/hks-political-buttons/images/14427140.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427141.jpg","map/images/14427141.jpg",0.41354370117187506,"#302D2A",48,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14427141.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427141.jpg","map/images/14427141.jpg",0.104019165039062,"#1C347F",28,52,127,"https://tracy-st.github.io/hks-political-buttons/images/14427141.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427141.jpg","map/images/14427141.jpg",0.01922607421875,"#6A7087",106,112,135,"https://tracy-st.github.io/hks-political-buttons/images/14427141.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427141.jpg","map/images/14427141.jpg",0.022796630859375,"#ADAEB0",173,174,176,"https://tracy-st.github.io/hks-political-buttons/images/14427141.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427141.jpg","map/images/14427141.jpg",0.44041442871093706,"#E6DECD",230,222,205,"https://tracy-st.github.io/hks-political-buttons/images/14427141.jpg","Barney Frank Democrat","Congress","Democrat",,
"14427142.jpg","map/images/14427142.jpg",0.084991455078125,"#111A5D",17,26,93,"https://tracy-st.github.io/hks-political-buttons/images/14427142.jpg","Barney Frank for Congress","Congress","Democrat",,
"14427142.jpg","map/images/14427142.jpg",0.41458129882812506,"#302E2B",48,46,43,"https://tracy-st.github.io/hks-political-buttons/images/14427142.jpg","Barney Frank for Congress","Congress","Democrat",,
"14427142.jpg","map/images/14427142.jpg",0.033279418945312,"#4F5B84",79,91,132,"https://tracy-st.github.io/hks-political-buttons/images/14427142.jpg","Barney Frank for Congress","Congress","Democrat",,
"14427142.jpg","map/images/14427142.jpg",0.034164428710937,"#9EA4B4",158,164,180,"https://tracy-st.github.io/hks-political-buttons/images/14427142.jpg","Barney Frank for Congress","Congress","Democrat",,
"14427142.jpg","map/images/14427142.jpg",0.4329833984375,"#E0DCDC",224,220,220,"https://tracy-st.github.io/hks-political-buttons/images/14427142.jpg","Barney Frank for Congress","Congress","Democrat",,
"14427143.jpg","map/images/14427143.jpg",0.39031982421875,"#332F2D",51,47,45,"https://tracy-st.github.io/hks-political-buttons/images/14427143.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427143.jpg","map/images/14427143.jpg",0.092391967773437,"#425786",66,87,134,"https://tracy-st.github.io/hks-political-buttons/images/14427143.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427143.jpg","map/images/14427143.jpg",0.02166748046875,"#7A8096",122,128,150,"https://tracy-st.github.io/hks-political-buttons/images/14427143.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427143.jpg","map/images/14427143.jpg",0.026092529296875,"#B1B3BC",177,179,188,"https://tracy-st.github.io/hks-political-buttons/images/14427143.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427143.jpg","map/images/14427143.jpg",0.46952819824218706,"#E5DED8",229,222,216,"https://tracy-st.github.io/hks-political-buttons/images/14427143.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427144.jpg","map/images/14427144.jpg",0.19068908691406203,"#2E2B28",46,43,40,"https://tracy-st.github.io/hks-political-buttons/images/14427144.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427144.jpg","map/images/14427144.jpg",0.106460571289062,"#173A94",23,58,148,"https://tracy-st.github.io/hks-political-buttons/images/14427144.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427144.jpg","map/images/14427144.jpg",0.025924682617187,"#5D779D",93,119,157,"https://tracy-st.github.io/hks-political-buttons/images/14427144.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427144.jpg","map/images/14427144.jpg",0.0272216796875,"#A4B3C8",164,179,200,"https://tracy-st.github.io/hks-political-buttons/images/14427144.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427144.jpg","map/images/14427144.jpg",0.6497039794921871,"#E4E1E0",228,225,224,"https://tracy-st.github.io/hks-political-buttons/images/14427144.jpg","Frankly I'd rather have Barney","Congress","Democrat",,
"14427145.jpg","map/images/14427145.jpg",0.42390441894531206,"#302E2A",48,46,42,"https://tracy-st.github.io/hks-political-buttons/images/14427145.jpg","Put Barney Frank to work for Ward 5","Congress","Democrat",,
"14427145.jpg","map/images/14427145.jpg",0.135726928710937,"#67B431",103,180,49,"https://tracy-st.github.io/hks-political-buttons/images/14427145.jpg","Put Barney Frank to work for Ward 5","Congress","Democrat",,
"14427145.jpg","map/images/14427145.jpg",0.042190551757812,"#94BF6D",148,191,109,"https://tracy-st.github.io/hks-political-buttons/images/14427145.jpg","Put Barney Frank to work for Ward 5","Congress","Democrat",,
"14427145.jpg","map/images/14427145.jpg",0.04635620117187501,"#C4D5AA",196,213,170,"https://tracy-st.github.io/hks-political-buttons/images/14427145.jpg","Put Barney Frank to work for Ward 5","Congress","Democrat",,
"14427145.jpg","map/images/14427145.jpg",0.351821899414062,"#E8E2D7",232,226,215,"https://tracy-st.github.io/hks-political-buttons/images/14427145.jpg","Put Barney Frank to work for Ward 5","Congress","Democrat",,
"14427148.jpg","map/images/14427148.jpg",0.141387939453125,"#252425",37,36,37,"https://tracy-st.github.io/hks-political-buttons/images/14427148.jpg","Fulham. Democrat for Congress","Congress","Democrat",,
"14427148.jpg","map/images/14427148.jpg",0.29840087890625,"#302F2E",48,47,46,"https://tracy-st.github.io/hks-political-buttons/images/14427148.jpg","Fulham. Democrat for Congress","Congress","Democrat",,
"14427148.jpg","map/images/14427148.jpg",0.44227600097656206,"#1B3A97",27,58,151,"https://tracy-st.github.io/hks-political-buttons/images/14427148.jpg","Fulham. Democrat for Congress","Congress","Democrat",,
"14427148.jpg","map/images/14427148.jpg",0.05010986328125,"#5067A4",80,103,164,"https://tracy-st.github.io/hks-political-buttons/images/14427148.jpg","Fulham. Democrat for Congress","Congress","Democrat",,
"14427148.jpg","map/images/14427148.jpg",0.067825317382812,"#D6D3CB",214,211,203,"https://tracy-st.github.io/hks-political-buttons/images/14427148.jpg","Fulham. Democrat for Congress","Congress","Democrat",,
"14427149.jpg","map/images/14427149.jpg",0.48368835449218706,"#2E2C28",46,44,40,"https://tracy-st.github.io/hks-political-buttons/images/14427149.jpg","Tom Gallagher State Representative","State Representative","Republican",1982,
"14427149.jpg","map/images/14427149.jpg",0.011932373046875,"#6A583F",106,88,63,"https://tracy-st.github.io/hks-political-buttons/images/14427149.jpg","Tom Gallagher State Representative","State Representative","Republican",1982,
"14427149.jpg","map/images/14427149.jpg",0.013153076171875,"#A38E6F",163,142,111,"https://tracy-st.github.io/hks-political-buttons/images/14427149.jpg","Tom Gallagher State Representative","State Representative","Republican",1982,
"14427149.jpg","map/images/14427149.jpg",0.133819580078125,"#DBBA91",219,186,145,"https://tracy-st.github.io/hks-political-buttons/images/14427149.jpg","Tom Gallagher State Representative","State Representative","Republican",1982,
"14427149.jpg","map/images/14427149.jpg",0.357406616210937,"#E2C49C",226,196,156,"https://tracy-st.github.io/hks-political-buttons/images/14427149.jpg","Tom Gallagher State Representative","State Representative","Republican",1982,
"14427150.jpg","map/images/14427150.jpg",0.43537902832031206,"#302E2A",48,46,42,"https://tracy-st.github.io/hks-political-buttons/images/14427150.jpg","Gallugi State Representative","State Representative","Democrat",1976,
"14427150.jpg","map/images/14427150.jpg",0.017440795898437,"#1C5987",28,89,135,"https://tracy-st.github.io/hks-political-buttons/images/14427150.jpg","Gallugi State Representative","State Representative","Democrat",1976,
"14427150.jpg","map/images/14427150.jpg",0.028915405273437,"#757977",117,121,119,"https://tracy-st.github.io/hks-political-buttons/images/14427150.jpg","Gallugi State Representative","State Representative","Democrat",1976,
"14427150.jpg","map/images/14427150.jpg",0.030853271484375,"#B0B1AD",176,177,173,"https://tracy-st.github.io/hks-political-buttons/images/14427150.jpg","Gallugi State Representative","State Representative","Democrat",1976,
"14427150.jpg","map/images/14427150.jpg",0.48741149902343706,"#E5DCD0",229,220,208,"https://tracy-st.github.io/hks-political-buttons/images/14427150.jpg","Gallugi State Representative","State Representative","Democrat",1976,
"14427151.jpg","map/images/14427151.jpg",0.40289306640625,"#312E2B",49,46,43,"https://tracy-st.github.io/hks-political-buttons/images/14427151.jpg","Bus Tip Not Kids Vote Galotti Congress","Congress","Democrat",1976,
"14427151.jpg","map/images/14427151.jpg",0.027374267578125,"#274D7B",39,77,123,"https://tracy-st.github.io/hks-political-buttons/images/14427151.jpg","Bus Tip Not Kids Vote Galotti Congress","Congress","Democrat",1976,
"14427151.jpg","map/images/14427151.jpg",0.1279296875,"#DA305D",218,48,93,"https://tracy-st.github.io/hks-political-buttons/images/14427151.jpg","Bus Tip Not Kids Vote Galotti Congress","Congress","Democrat",1976,
"14427151.jpg","map/images/14427151.jpg",0.04635620117187501,"#CB949D",203,148,157,"https://tracy-st.github.io/hks-political-buttons/images/14427151.jpg","Bus Tip Not Kids Vote Galotti Congress","Congress","Democrat",1976,
"14427151.jpg","map/images/14427151.jpg",0.39544677734375,"#E7DED5",231,222,213,"https://tracy-st.github.io/hks-political-buttons/images/14427151.jpg","Bus Tip Not Kids Vote Galotti Congress","Congress","Democrat",1976,
"14427152.jpg","map/images/14427152.jpg",0.42018127441406206,"#2B2B2B",43,43,43,"https://tracy-st.github.io/hks-political-buttons/images/14427152.jpg","Governor Garrahy Democrat","Governor","Democrat",1977,
"14427152.jpg","map/images/14427152.jpg",0.012542724609375,"#AB4F5B",171,79,91,"https://tracy-st.github.io/hks-political-buttons/images/14427152.jpg","Governor Garrahy Democrat","Governor","Democrat",1977,
"14427152.jpg","map/images/14427152.jpg",0.47261047363281206,"#1A8FC5",26,143,197,"https://tracy-st.github.io/hks-political-buttons/images/14427152.jpg","Governor Garrahy Democrat","Governor","Democrat",1977,
"14427152.jpg","map/images/14427152.jpg",0.03656005859375,"#5DABD1",93,171,209,"https://tracy-st.github.io/hks-political-buttons/images/14427152.jpg","Governor Garrahy Democrat","Governor","Democrat",1977,
"14427152.jpg","map/images/14427152.jpg",0.05810546874999999,"#D5DEE5",213,222,229,"https://tracy-st.github.io/hks-political-buttons/images/14427152.jpg","Governor Garrahy Democrat","Governor","Democrat",1977,
"14427154.jpg","map/images/14427154.jpg",0.46061706542968706,"#2B2A29",43,42,41,"https://tracy-st.github.io/hks-political-buttons/images/14427154.jpg","Gibbons for Lt. Governor","Lieutenant Governor","Republican",1956,
"14427154.jpg","map/images/14427154.jpg",0.19828796386718703,"#1E316F",30,49,111,"https://tracy-st.github.io/hks-political-buttons/images/14427154.jpg","Gibbons for Lt. Governor","Lieutenant Governor","Republican",1956,
"14427154.jpg","map/images/14427154.jpg",0.118362426757812,"#555C78",85,92,120,"https://tracy-st.github.io/hks-political-buttons/images/14427154.jpg","Gibbons for Lt. Governor","Lieutenant Governor","Republican",1956,
"14427154.jpg","map/images/14427154.jpg",0.046829223632812,"#9C9D9D",156,157,157,"https://tracy-st.github.io/hks-political-buttons/images/14427154.jpg","Gibbons for Lt. Governor","Lieutenant Governor","Republican",1956,
"14427154.jpg","map/images/14427154.jpg",0.1759033203125,"#D9D9CE",217,217,206,"https://tracy-st.github.io/hks-political-buttons/images/14427154.jpg","Gibbons for Lt. Governor","Lieutenant Governor","Republican",1956,
"14427156.jpg","map/images/14427156.jpg",0.49578857421875,"#2F2E2C",47,46,44,"https://tracy-st.github.io/hks-political-buttons/images/14427156.jpg","Glenn for President","President","Democrat",1984,
"14427156.jpg","map/images/14427156.jpg",0.166122436523437,"#37528C",55,82,140,"https://tracy-st.github.io/hks-political-buttons/images/14427156.jpg","Glenn for President","President","Democrat",1984,
"14427156.jpg","map/images/14427156.jpg",0.125076293945312,"#BE7C74",190,124,116,"https://tracy-st.github.io/hks-political-buttons/images/14427156.jpg","Glenn for President","President","Democrat",1984,
"14427156.jpg","map/images/14427156.jpg",0.080642700195312,"#B2ABAE",178,171,174,"https://tracy-st.github.io/hks-political-buttons/images/14427156.jpg","Glenn for President","President","Democrat",1984,
"14427156.jpg","map/images/14427156.jpg",0.132369995117187,"#E8E1DF",232,225,223,"https://tracy-st.github.io/hks-political-buttons/images/14427156.jpg","Glenn for President","President","Democrat",1984,
"14427157.jpg","map/images/14427157.jpg",0.40306091308593706,"#312F2D",49,47,45,"https://tracy-st.github.io/hks-political-buttons/images/14427157.jpg","Glenn Mass. '84","President","Democrat",1984,
"14427157.jpg","map/images/14427157.jpg",0.112548828125,"#2555BF",37,85,191,"https://tracy-st.github.io/hks-political-buttons/images/14427157.jpg","Glenn Mass. '84","President","Democrat",1984,
"14427157.jpg","map/images/14427157.jpg",0.038070678710937,"#F25462",242,84,98,"https://tracy-st.github.io/hks-political-buttons/images/14427157.jpg","Glenn Mass. '84","President","Democrat",1984,
"14427157.jpg","map/images/14427157.jpg",0.028564453125,"#869AC7",134,154,199,"https://tracy-st.github.io/hks-political-buttons/images/14427157.jpg","Glenn Mass. '84","President","Democrat",1984,
