"filename","image_url","name","office","party","date_int","w_cm","color_name"
"102396143.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396143.jpg","Marianne 2020",,,2020,,
"102396141.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396141.jpg","Becky E. Hites Candidate for Congress",,,2020,,
"102396137.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396137.jpg","Y Yang2020.com",,,2020,,
"102396131.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396131.jpg","Bernie",,,2020,,
"102396127.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396127.jpg","Jared Golden For Congress",,,2020,,
"102396125.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396125.jpg","Ammar Campa Najjar For Congress",,,2020,,
"102396115.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396115.jpg","Senate 2020 McGrath KY",,,2020,,
"102396111.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396111.jpg","I'm With Ben ; Ben Ray Lujan",,,2020,,
"102396109.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396109.jpg","Doctor Woody Myers For Governor",,,2020,,
"102396099.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396099.jpg","Unidos con Amy",,,2020,,
"102396095.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396095.jpg","Gillibrand 2020",,,2020,,
"102396089.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396089.jpg","Joe",,,2020,,
"102396085.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396085.jpg","Inslee ; Our Moment",,,2020,,
"102396075.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396075.jpg","Robert Williams for PA's 15th Congressional District",,,2020,,
"102396069.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396069.jpg","Proud Femnobot ; Jillian Freeland for Congress",,,2020,,
"102396065.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396065.jpg","Amy For America",,,2020,,
"102396057.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396057.jpg","Joe 2020",,,2020,,
"102396053.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396053.jpg","New Hampshire for Bernie Vote 2/11/20",,,2020,,
"102396049.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396049.jpg","Pete 2020",,,2020,,
"102396043.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396043.jpg","Joel Newby For Congress ; Your Real Hometown Choice!",,,2020,,
"102396039.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396039.jpg","Our Future Is Now Tim Ryan 2020",,,2020,,
"102396037.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396037.jpg","Join The Evolution Marianne 2020",,,2020,,
"102396033.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396033.jpg","Colonel (Ret.) Moe Davis For Congress ; Experience Matters",,,2020,,
"102396029.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396029.jpg","Hickenlooper 2020",,,2020,,
"102396025.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396025.jpg","Julian Castro For the Future",,,2020,,
"102396021.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396021.jpg","Amy For Nevada",,,2020,,
"102396017.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396017.jpg","Deval Patrick 2020",,,2020,,
"102396011.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396011.jpg","Sullivan U.S. Senate",,,2020,,
"102396007.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396007.jpg","Kiani Gardner For US Congress",,,2020,,
"102396005.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396005.jpg","Espy For Senate",,,2020,,
"102396001.jpg","https://tracy-st.github.io/hks-political-buttons/images/102396001.jpg","Kamala",,,2020,,
"102395995.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395995.jpg","Jeanne Ives for Congress",,,2020,,
"102395991.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395991.jpg","Medicare for All ; Bernie",,,2020,,
"102395989.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395989.jpg","Beto For America",,,2020,,
"102395985.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395985.jpg","De Blasio 2020",,,2020,,
"102395979.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395979.jpg","Eric Swalwell",,,2020,,
"102395975.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395975.jpg","#Bethechange Ausbrooks For US Senate 2020",,,2020,,
"102395973.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395973.jpg","Kunkel For Congress",,,2020,,
"102395969.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395969.jpg","Andrew Romanoff For Senate",,,2020,,
"102395963.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395963.jpg","Yang 2020",,,2020,,
"102395959.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395959.jpg","Amy For America",,,2020,,
"102395957.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395957.jpg","Vote Betty! McCollum for Congress",,,2020,,
"102395947.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395947.jpg","Teresa Tomlinson ; U.S. Senate 2020",,,2020,,
"102395943.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395943.jpg","Send Perdue Packing ; Teresa Tomlinson U.S. Senate 2020",,,2020,,
"102395941.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395941.jpg","Marianne 2020",,,2020,,
"102395937.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395937.jpg","Seth Moulton",,,2020,,
"102395931.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395931.jpg","Tom 2020",,,2020,,
"102395927.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395927.jpg","Climate Change Can't Wait ; Tom 2020",,,2020,,
"102395925.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395925.jpg","Ashley Hinson For Congress",,,2020,,
"102395921.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395921.jpg","Tom 2020",,,2020,,
"102395915.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395915.jpg","Warren",,,2020,,
"102395911.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395911.jpg","Re-Elect Levitt For Comptroller",,,,,
"102395909.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395909.jpg","Jim Buckley The Senator",,,,,
"102395905.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395905.jpg","Steve Berger For State Comptroller",,,,,
"102395899.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395899.jpg","NY Women for Hillary",,,2000,,
"102395893.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395893.jpg","I'm a Friend of Mary Anne's ; Carey/Krupsak",,,,,
"102395889.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395889.jpg","Mary Anne Krupsak For Governor",,,,,
"102395883.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395883.jpg","Aldrich A OK Senate",,,,,
"102395879.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395879.jpg","Krupsak for Lt. Gov.",,,,,
"102395877.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395877.jpg","Ramsey Clark Ramsey Clark",,,,,
"102395873.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395873.jpg","Anderson Lucey Javits Liberal Party",,,,,
"102395867.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395867.jpg","Goldin",,,,,
"102395863.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395863.jpg","Reid Governor",,,,,
"102395861.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395861.jpg","Liz Holtzman For Senator",,,,,
"102395857.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395857.jpg","BESS",,,,,
"102395851.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395851.jpg","Ramsey Clark For U.S. Senate",,,,,
"102395847.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395847.jpg","Reid Governor",,,,,
"102395845.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395845.jpg","Ramsey Clark For U.S. Senate",,,,,
"102395841.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395841.jpg","Reid Governor",,,,,
"102395837.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395837.jpg","Lowenstein",,,,,
"102395833.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395833.jpg","Mary Anne Krupsak For Senator",,,,,
"102395829.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395829.jpg","Governor Samuels",,,,,
"102395825.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395825.jpg","Governor Samuels in Seventy Four",,,1974,,
"102395819.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395819.jpg","Ramsey Clark For U.S. Senate",,,,,
"102395815.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395815.jpg","Governor Samuels in '74",,,1974,,
"102395813.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395813.jpg","Mary Anne Krupsak For Governor",,,,,
"102395809.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395809.jpg","Reid Governor",,,,,
"102395803.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395803.jpg","Moynihan",,,,,
"102395799.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395799.jpg","Governor Samuels in '74",,,1974,,
"102395797.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395797.jpg","Governor Samuels",,,,,
"102395793.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395793.jpg","Bernadette Castro For U.S. Senate",,,,,
"102395787.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395787.jpg","Vote ; Women Count",,,,,
"102395783.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395783.jpg","Women Voting For Clinton Gore",,,,,
"102395781.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395781.jpg","Dump D'Amato",,,,,
"102395777.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395777.jpg","Bush Quayle 88",,,1988,,
"102395771.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395771.jpg","Elect Bill Zierak Senator",,,,,
"102395767.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395767.jpg","Elect Ray Quinn City Judge",,,,,
"102395765.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395765.jpg","I Don't Belong To Any Organized Political Party ; I'm a Democrat",,,,,
"102395761.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395761.jpg","Louise Smith",,,,,
"102395755.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395755.jpg","Mike Roth For Attorney General",,,,,
"102395751.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395751.jpg","Elect William Willig Supreme Court",,,,,
"102395749.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395749.jpg","Elect Ray Quinn Supreme Court Justice ; Don't Keep It Under Your Hat",,,,,
"102395745.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395745.jpg","Judge Reilly Family Court",,,,,
"102395739.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395739.jpg","Eli Taub For City Court Judge",,,,,
"102395735.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395735.jpg","Senator Farley",,,,,
"102395733.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395733.jpg","Buchyn For Supreme Court Justice",,,,,
"102395729.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395729.jpg","Nick Scoppetta For Attorney General",,,,,
"102395723.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395723.jpg","Obama Biden ; aft",,,,,
"102395717.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395717.jpg","Volunteer For Clinton Gore 1992",,,1992,,
"102395707.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395707.jpg","Another Voting Woman",,,,,
"102395703.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395703.jpg","Keep Smith Judge",,,,,
"102395701.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395701.jpg","Where Are The Women?",,,,,
"102395691.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395691.jpg","Clinton Gore Abrams 1992",,,1992,,
"102395687.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395687.jpg","Vote Democrat",,,,,
"102395685.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395685.jpg","Bill Clinton For President",,,,,
"102395681.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395681.jpg","Clean Up Politics Elect Women",,,,,
"102395675.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395675.jpg","Carmen Shang Attorney General",,,,,
"102395671.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395671.jpg","Well Behaved Women Seldom Make History.",,,,,
"102395669.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395669.jpg","Bob Abrams For Attorney General",,,,,
"102395659.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395659.jpg","ERA All People Are Created Equal",,,,,
"102395655.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395655.jpg","Elect Ackerman Senator",,,,,
"102395653.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395653.jpg","Isabella For Senator For Better Government",,,,,
"102395649.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395649.jpg","Judge For Yourself Tom Keefe Democrat",,,,,
"102395643.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395643.jpg","Hillary For U.S. Senate",,,,,
"102395639.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395639.jpg","Women for Kirsten Gillibrand Senate",,,,,
"102395637.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395637.jpg","D'Amato U.S. Senate",,,,,
"102395633.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395633.jpg","O.K. [Picture of Barack Obama and Tom Keefe]",,,,,
"102395627.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395627.jpg","Re-Elect Hillary",,,,,
"102395623.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395623.jpg","Sean Patrick Maloney Attorney General 2006",,,2006,,
"102395621.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395621.jpg","I'm For Hillary's Husband",,,,,
"102395617.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395617.jpg","Judge Harnett Court of appeals",,,,,
"102395611.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395611.jpg","Teamsters For Clinton",,,,,
"102395607.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395607.jpg","PEF Support Hillary",,,,,
"102395605.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395605.jpg","Support Judge Griset",,,,,
"102395601.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395601.jpg","Santucci For Attorney General",,,,,
"102395595.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395595.jpg","Hillary Supports Obama So Do I !!",,,2008,,
"102395591.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395591.jpg","Michelle Ostrelich State Senate",,,,,
"102395589.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395589.jpg","Barry Kramer Surrogate Court Judge",,,,,
"102395585.jpg","https://tracy-st.github.io/hks-political-buttons/images/102395585.jpg","Chad Putman NYS Senate 49th District",,,,,
