iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
502297632,105789308,0.2295532227,#11899E,17,137,158,For Our Survival Stop the Arms Race ; Sign the Stockholm Peace Appeal,,,5.6,,,,,,
502297632,105789308,0.0602722168,#739DA2,115,157,162,For Our Survival Stop the Arms Race ; Sign the Stockholm Peace Appeal,,,5.6,,,,,,
502297632,105789308,0.05281066895,#415555,65,85,85,For Our Survival Stop the Arms Race ; Sign the Stockholm Peace Appeal,,,5.6,,,,,,
502297629,105789306,0.4806213379,#262525,38,37,37,Support Palestinian Liberation Struggle,,,5.9,,,,,,
502297629,105789306,0.2098083496,#BFBDC1,191,189,193,Support Palestinian Liberation Struggle,,,5.9,,,,,,
502297629,105789306,0.2097167969,#D5D4D7,213,212,215,Support Palestinian Liberation Struggle,,,5.9,,,,,,
502297629,105789306,0.05270385742,#555154,85,81,84,Support Palestinian Liberation Struggle,,,5.9,,,,,,
502297629,105789306,0.0471496582,#8C898D,140,137,141,Support Palestinian Liberation Struggle,,,5.9,,,,,,
502297626,105789304,0.5359191895,#232324,35,35,36,Opt Out of the War Machine,,,5.6,,,,,,
502297626,105789304,0.14112854,#D9D8D7,217,216,215,Opt Out of the War Machine,,,5.6,,,,,,
502297626,105789304,0.135055542,#BFBEBE,191,190,190,Opt Out of the War Machine,,,5.6,,,,,,
502297626,105789304,0.1167297363,#979693,151,150,147,Opt Out of the War Machine,,,5.6,,,,,,
502297626,105789304,0.07116699219,#5C5B5B,92,91,91,Opt Out of the War Machine,,,5.6,,,,,,
502297623,105789302,0.4202575684,#232324,35,35,36,Opt Out of the War Machine,,,5.6,,,,,,
502297623,105789302,0.2501373291,#99979B,153,151,155,Opt Out of the War Machine,,,5.6,,,,,,
502297623,105789302,0.2004547119,#838285,131,130,133,Opt Out of the War Machine,,,5.6,,,,,,
502297623,105789302,0.09533691406,#BAB9BA,186,185,186,Opt Out of the War Machine,,,5.6,,,,,,
502297623,105789302,0.03381347656,#515152,81,81,82,Opt Out of the War Machine,,,5.6,,,,,,
502297620,105789300,0.2679901123,#222220,34,34,32,Guerra No!,,,5,,,,,,
502297620,105789300,0.259475708,#8F9F16,143,159,22,Guerra No!,,,5,,,,,,
502297620,105789300,0.2459411621,#9EB019,158,176,25,Guerra No!,,,5,,,,,,
502297620,105789300,0.1588439941,#BDBDB0,189,189,176,Guerra No!,,,5,,,,,,
502297620,105789300,0.06774902344,#AFBA63,175,186,99,Guerra No!,,,5,,,,,,
502297617,105789298,0.3606872559,#211F1E,33,31,30,Prevention of Nuclear War ; Nurses Alliance,,,4.4,,,,,,
502297617,105789298,0.2701568604,#C4BDAE,196,189,174,Prevention of Nuclear War ; Nurses Alliance,,,4.4,,,,,,
502297617,105789298,0.2129211426,#ADA598,173,165,152,Prevention of Nuclear War ; Nurses Alliance,,,4.4,,,,,,
502297617,105789298,0.09043884277,#776F69,119,111,105,Prevention of Nuclear War ; Nurses Alliance,,,4.4,,,,,,
502297617,105789298,0.06579589844,#991F2D,153,31,45,Prevention of Nuclear War ; Nurses Alliance,,,4.4,,,,,,
502297614,105789296,0.4309082031,#201E1D,32,30,29,End the Sanctions Now! ; Hands Off Iraq!,,,4.4,,,,,,
502297614,105789296,0.1973114014,#A51D23,165,29,35,End the Sanctions Now! ; Hands Off Iraq!,,,4.4,,,,,,
502297614,105789296,0.1608734131,#BA282D,186,40,45,End the Sanctions Now! ; Hands Off Iraq!,,,4.4,,,,,,
502297614,105789296,0.1441650391,#C0B3AC,192,179,172,End the Sanctions Now! ; Hands Off Iraq!,,,4.4,,,,,,
502297614,105789296,0.06674194336,#B86563,184,101,99,End the Sanctions Now! ; Hands Off Iraq!,,,4.4,,,,,,
502297611,105789294,0.2890014648,#22211F,34,33,31,Rally for Diarmament ; UN NYC ; May 27 1978,1978,1978,4.4,,,,,,
502297611,105789294,0.2570800781,#C1A31A,193,163,26,Rally for Diarmament ; UN NYC ; May 27 1978,1978,1978,4.4,,,,,,
502297611,105789294,0.2468719482,#D6BA2A,214,186,42,Rally for Diarmament ; UN NYC ; May 27 1978,1978,1978,4.4,,,,,,
502297611,105789294,0.1740112305,#B12F23,177,47,35,Rally for Diarmament ; UN NYC ; May 27 1978,1978,1978,4.4,,,,,,
502297611,105789294,0.03303527832,#1E7024,30,112,36,Rally for Diarmament ; UN NYC ; May 27 1978,1978,1978,4.4,,,,,,
502297608,105789292,0.4596099854,#21211F,33,33,31,DPF,,,4.4,,,,,,
502297608,105789292,0.2244110107,#B5AF99,181,175,153,DPF,,,4.4,,,,,,
502297608,105789292,0.1578369141,#A19B88,161,155,136,DPF,,,4.4,,,,,,
502297608,105789292,0.1045532227,#CFC8B0,207,200,176,DPF,,,4.4,,,,,,
502297608,105789292,0.05358886719,#605C52,96,92,82,DPF,,,4.4,,,,,,
502297605,105789290,0.4308166504,#70A555,112,165,85,Act Now to Stop War & End Racism ; No War No Racial Profiling,,,5.6,,,,,,
502297605,105789290,0.2825775146,#222221,34,34,33,Act Now to Stop War & End Racism ; No War No Racial Profiling,,,5.6,,,,,,
502297605,105789290,0.160949707,#514D5B,81,77,91,Act Now to Stop War & End Racism ; No War No Racial Profiling,,,5.6,,,,,,
502297605,105789290,0.09417724609,#ADC793,173,199,147,Act Now to Stop War & End Racism ; No War No Racial Profiling,,,5.6,,,,,,
502297605,105789290,0.03147888184,#BF5C58,191,92,88,Act Now to Stop War & End Racism ; No War No Racial Profiling,,,5.6,,,,,,
502297602,105789288,0.4467315674,#292524,41,37,36,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297602,105789288,0.2423095703,#E58853,229,136,83,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297602,105789288,0.2176208496,#F59A66,245,154,102,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297602,105789288,0.05332946777,#FBBE9D,251,190,157,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297602,105789288,0.04000854492,#83543C,131,84,60,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297599,105789286,0.357421875,#23211E,35,33,30,"[""No"" symbol over drawing of a bomb]",,,3.8,,,,,,
502297599,105789286,0.3139953613,#C2980B,194,152,11,"[""No"" symbol over drawing of a bomb]",,,3.8,,,,,,
502297599,105789286,0.2224578857,#1C1914,28,25,20,"[""No"" symbol over drawing of a bomb]",,,3.8,,,,,,
502297599,105789286,0.06590270996,#4E4738,78,71,56,"[""No"" symbol over drawing of a bomb]",,,3.8,,,,,,
502297599,105789286,0.04022216797,#987B1A,152,123,26,"[""No"" symbol over drawing of a bomb]",,,3.8,,,,,,
502297596,105789284,0.4503936768,#283E48,40,62,72,Women Against Nuclear Energy,,,3.7,,,,,,
502297596,105789284,0.2812957764,#222121,34,33,33,Women Against Nuclear Energy,,,3.7,,,,,,
502297596,105789284,0.1308288574,#AC911F,172,145,31,Women Against Nuclear Energy,,,3.7,,,,,,
502297596,105789284,0.08975219727,#57635B,87,99,91,Women Against Nuclear Energy,,,3.7,,,,,,
502297596,105789284,0.04772949219,#962D22,150,45,34,Women Against Nuclear Energy,,,3.7,,,,,,
502297593,105789282,0.2798919678,#A07652,160,118,82,Greenpeace ; Stop Nuclear Testing ; Protest for No Test,,,4.6,3.3,,,,,
502297593,105789282,0.2310638428,#AD9C2D,173,156,45,Greenpeace ; Stop Nuclear Testing ; Protest for No Test,,,4.6,3.3,,,,,
502297593,105789282,0.206161499,#BDBCB6,189,188,182,Greenpeace ; Stop Nuclear Testing ; Protest for No Test,,,4.6,3.3,,,,,
502297593,105789282,0.2055664063,#25231F,37,35,31,Greenpeace ; Stop Nuclear Testing ; Protest for No Test,,,4.6,3.3,,,,,
502297593,105789282,0.07731628418,#0C7456,12,116,86,Greenpeace ; Stop Nuclear Testing ; Protest for No Test,,,4.6,3.3,,,,,
502297590,105789280,0.3607025146,#262625,38,38,37,No War on Iraq ,,,5.6,,,,,,
502297590,105789280,0.2162628174,#2A6F4C,42,111,76,No War on Iraq ,,,5.6,,,,,,
502297590,105789280,0.1755828857,#C6CACA,198,202,202,No War on Iraq ,,,5.6,,,,,,
502297590,105789280,0.1238098145,#5E866E,94,134,110,No War on Iraq ,,,5.6,,,,,,
502297590,105789280,0.1236419678,#8EA69C,142,166,156,No War on Iraq ,,,5.6,,,,,,
502297587,105789278,0.2833404541,#232221,35,34,33,Defend Palestine!,,,5.9,,,,,,
502297587,105789278,0.2790374756,#C7B460,199,180,96,Defend Palestine!,,,5.9,,,,,,
502297587,105789278,0.254196167,#DBC874,219,200,116,Defend Palestine!,,,5.9,,,,,,
502297587,105789278,0.1409301758,#C8C5BD,200,197,189,Defend Palestine!,,,5.9,,,,,,
502297587,105789278,0.04249572754,#6D6956,109,105,86,Defend Palestine!,,,5.9,,,,,,
502297584,105789276,0.4742736816,#212021,33,32,33,The World Says No the War ; Feb 15 NYC,2003,2003,4.4,,,,,,
502297584,105789276,0.2899475098,#0367AA,3,103,170,The World Says No the War ; Feb 15 NYC,2003,2003,4.4,,,,,,
502297584,105789276,0.1518707275,#BFBFC3,191,191,195,The World Says No the War ; Feb 15 NYC,2003,2003,4.4,,,,,,
502297584,105789276,0.04426574707,#1E455E,30,69,94,The World Says No the War ; Feb 15 NYC,2003,2003,4.4,,,,,,
502297584,105789276,0.03964233398,#5B8FB1,91,143,177,The World Says No the War ; Feb 15 NYC,2003,2003,4.4,,,,,,
502297581,105789274,0.37940979,#222123,34,33,35,Liberate Palestine,,,5.8,,,,,,
502297581,105789274,0.254119873,#D2CFD4,210,207,212,Liberate Palestine,,,5.8,,,,,,
502297581,105789274,0.2418212891,#B9B6BB,185,182,187,Liberate Palestine,,,5.8,,,,,,
502297581,105789274,0.07609558105,#15723F,21,114,63,Liberate Palestine,,,5.8,,,,,,
502297581,105789274,0.0485534668,#B74246,183,66,70,Liberate Palestine,,,5.8,,,,,,
502297578,105789272,0.4427642822,#212120,33,33,32,Abolish Apartheid ; Divest now,,,3.7,,,,,,
502297578,105789272,0.2593078613,#A5A6A2,165,166,162,Abolish Apartheid ; Divest now,,,3.7,,,,,,
502297578,105789272,0.1493377686,#A52A2D,165,42,45,Abolish Apartheid ; Divest now,,,3.7,,,,,,
502297578,105789272,0.102645874,#0A6F39,10,111,57,Abolish Apartheid ; Divest now,,,3.7,,,,,,
502297578,105789272,0.04594421387,#607365,96,115,101,Abolish Apartheid ; Divest now,,,3.7,,,,,,
502297575,105789270,0.4517059326,#222223,34,34,35,U.S. Out of the Middle East,,,5.9,,,,,,
502297575,105789270,0.209854126,#DADADA,218,218,218,U.S. Out of the Middle East,,,5.9,,,,,,
502297575,105789270,0.1419677734,#C3C2C1,195,194,193,U.S. Out of the Middle East,,,5.9,,,,,,
502297575,105789270,0.126449585,#999894,153,152,148,U.S. Out of the Middle East,,,5.9,,,,,,
502297575,105789270,0.07002258301,#5E5C5A,94,92,90,U.S. Out of the Middle East,,,5.9,,,,,,
502297572,105789268,0.3472900391,#BCB9BB,188,185,187,U.S. Out of the Middle East,,,5.9,,,,,,
502297572,105789268,0.2680358887,#222222,34,34,34,U.S. Out of the Middle East,,,5.9,,,,,,
502297572,105789268,0.2508239746,#D3D2D3,211,210,211,U.S. Out of the Middle East,,,5.9,,,,,,
502297572,105789268,0.08297729492,#53627B,83,98,123,U.S. Out of the Middle East,,,5.9,,,,,,
502297572,105789268,0.05087280273,#AE5C5C,174,92,92,U.S. Out of the Middle East,,,5.9,,,,,,
502297569,105789266,0.4708557129,#152F73,21,47,115,Close the Guantanamo Concentration Camps!,,,5.6,,,,,,
502297569,105789266,0.2663879395,#212122,33,33,34,Close the Guantanamo Concentration Camps!,,,5.6,,,,,,
502297569,105789266,0.1330108643,#BEC0C7,190,192,199,Close the Guantanamo Concentration Camps!,,,5.6,,,,,,
502297569,105789266,0.06581115723,#455D8C,69,93,140,Close the Guantanamo Concentration Camps!,,,5.6,,,,,,
502297569,105789266,0.06393432617,#7D8AAD,125,138,173,Close the Guantanamo Concentration Camps!,,,5.6,,,,,,
502297566,105789264,0.294342041,#32462E,50,70,46,People for Nuclear Disarmament ; Illawarra,,,4.5,,,,,,
502297566,105789264,0.2678985596,#21211F,33,33,31,People for Nuclear Disarmament ; Illawarra,,,4.5,,,,,,
502297566,105789264,0.2150268555,#A37E28,163,126,40,People for Nuclear Disarmament ; Illawarra,,,4.5,,,,,,
502297566,105789264,0.1879425049,#BF9232,191,146,50,People for Nuclear Disarmament ; Illawarra,,,4.5,,,,,,
502297566,105789264,0.03479003906,#DAB573,218,181,115,People for Nuclear Disarmament ; Illawarra,,,4.5,,,,,,
502297563,105789262,0.2707519531,#202121,32,33,33,No Star Wars,,,3.2,,,,,,
502297563,105789262,0.268447876,#AEAAA8,174,170,168,No Star Wars,,,3.2,,,,,,
502297563,105789262,0.2281951904,#952333,149,35,51,No Star Wars,,,3.2,,,,,,
502297563,105789262,0.1529846191,#086795,8,103,149,No Star Wars,,,3.2,,,,,,
502297563,105789262,0.07962036133,#568DB0,86,141,176,No Star Wars,,,3.2,,,,,,
502297560,105789260,0.468170166,#24221E,36,34,30,Write in Dick Gregory ; President for Peace in '68,,,3.7,,,,,,
502297560,105789260,0.2652587891,#B62B1F,182,43,31,Write in Dick Gregory ; President for Peace in '68,,,3.7,,,,,,
502297560,105789260,0.09931945801,#AC8602,172,134,2,Write in Dick Gregory ; President for Peace in '68,,,3.7,,,,,,
502297560,105789260,0.08636474609,#503F2C,80,63,44,Write in Dick Gregory ; President for Peace in '68,,,3.7,,,,,,
502297560,105789260,0.08088684082,#D0A808,208,168,8,Write in Dick Gregory ; President for Peace in '68,,,3.7,,,,,,
502297557,105789258,0.3923034668,#292722,41,39,34,Atomkraft? Nein Danke (Atomic Weapons? No Thanks),,,3.8,,,,,,
502297557,105789258,0.2830352783,#B78E18,183,142,24,Atomkraft? Nein Danke (Atomic Weapons? No Thanks),,,3.8,,,,,,
502297557,105789258,0.1774291992,#943A26,148,58,38,Atomkraft? Nein Danke (Atomic Weapons? No Thanks),,,3.8,,,,,,
502297557,105789258,0.09017944336,#CBA13C,203,161,60,Atomkraft? Nein Danke (Atomic Weapons? No Thanks),,,3.8,,,,,,
502297557,105789258,0.0570526123,#E4BF70,228,191,112,Atomkraft? Nein Danke (Atomic Weapons? No Thanks),,,3.8,,,,,,
502297554,105789256,0.3168029785,#287582,40,117,130,Molesworth '85,1985,1985,3.7,,,,,,
502297554,105789256,0.3006286621,#222222,34,34,34,Molesworth '85,1985,1985,3.7,,,,,,
502297554,105789256,0.1559448242,#408995,64,137,149,Molesworth '85,1985,1985,3.7,,,,,,
502297554,105789256,0.1399993896,#9B9F96,155,159,150,Molesworth '85,1985,1985,3.7,,,,,,
502297554,105789256,0.08662414551,#394849,57,72,73,Molesworth '85,1985,1985,3.7,,,,,,
502297551,105789254,0.3692626953,#71A2BC,113,162,188,"No Colonial Occupation from Iraq to Palestine to Haiti & Everywhere ; March 20, 2004",2004,2004,5.9,,,,,,
502297551,105789254,0.3310241699,#242424,36,36,36,"No Colonial Occupation from Iraq to Palestine to Haiti & Everywhere ; March 20, 2004",2004,2004,5.9,,,,,,
502297551,105789254,0.1412963867,#A76A5C,167,106,92,"No Colonial Occupation from Iraq to Palestine to Haiti & Everywhere ; March 20, 2004",2004,2004,5.9,,,,,,
502297551,105789254,0.08689880371,#475F6F,71,95,111,"No Colonial Occupation from Iraq to Palestine to Haiti & Everywhere ; March 20, 2004",2004,2004,5.9,,,,,,
502297551,105789254,0.07151794434,#C5CDD6,197,205,214,"No Colonial Occupation from Iraq to Palestine to Haiti & Everywhere ; March 20, 2004",2004,2004,5.9,,,,,,
502297545,105789250,0.3874816895,#211F1B,33,31,27,Solidarity with El Salvador,,,3.7,,,,,,
502297545,105789250,0.3223571777,#BF8D01,191,141,1,Solidarity with El Salvador,,,3.7,,,,,,
502297545,105789250,0.2231750488,#AA7E01,170,126,1,Solidarity with El Salvador,,,3.7,,,,,,
502297545,105789250,0.03831481934,#644E0F,100,78,15,Solidarity with El Salvador,,,3.7,,,,,,
502297545,105789250,0.02867126465,#D2A230,210,162,48,Solidarity with El Salvador,,,3.7,,,,,,
502297542,105789248,0.3007507324,#232221,35,34,33,Jobs. Not Nukes. ; Solidarity with the Coal Miners ; March on Harrisburg 3/28/81 ; United Steelworkers Local 1010,,,4.4,,,,,,
502297542,105789248,0.2674560547,#BCB6AC,188,182,172,Jobs. Not Nukes. ; Solidarity with the Coal Miners ; March on Harrisburg 3/28/81 ; United Steelworkers Local 1010,,,4.4,,,,,,
502297542,105789248,0.243270874,#A22F2F,162,47,47,Jobs. Not Nukes. ; Solidarity with the Coal Miners ; March on Harrisburg 3/28/81 ; United Steelworkers Local 1010,,,4.4,,,,,,
502297542,105789248,0.1222991943,#A0958C,160,149,140,Jobs. Not Nukes. ; Solidarity with the Coal Miners ; March on Harrisburg 3/28/81 ; United Steelworkers Local 1010,,,4.4,,,,,,
502297542,105789248,0.06622314453,#D7D1C6,215,209,198,Jobs. Not Nukes. ; Solidarity with the Coal Miners ; March on Harrisburg 3/28/81 ; United Steelworkers Local 1010,,,4.4,,,,,,
502297539,105789246,0.7188262939,#232221,35,34,33,John Lennon ; Peace-Dreamer But Not the Only One,,,2.5,,,,,,
502297539,105789246,0.100402832,#979186,151,145,134,John Lennon ; Peace-Dreamer But Not the Only One,,,2.5,,,,,,
502297539,105789246,0.08123779297,#BEB8AA,190,184,170,John Lennon ; Peace-Dreamer But Not the Only One,,,2.5,,,,,,
502297539,105789246,0.07878112793,#58534E,88,83,78,John Lennon ; Peace-Dreamer But Not the Only One,,,2.5,,,,,,
502297539,105789246,0.02075195313,#8B581C,139,88,28,John Lennon ; Peace-Dreamer But Not the Only One,,,2.5,,,,,,
502297536,105789244,0.3665466309,#C6B065,198,176,101,Vote Yes ; Disarmament ; 8 Nov. ,,,5.7,,,,,,
502297536,105789244,0.3233795166,#252420,37,36,32,Vote Yes ; Disarmament ; 8 Nov. ,,,5.7,,,,,,
502297536,105789244,0.2155456543,#DCC676,220,198,118,Vote Yes ; Disarmament ; 8 Nov. ,,,5.7,,,,,,
502297536,105789244,0.06077575684,#BC3F2B,188,63,43,Vote Yes ; Disarmament ; 8 Nov. ,,,5.7,,,,,,
502297536,105789244,0.03375244141,#6E643C,110,100,60,Vote Yes ; Disarmament ; 8 Nov. ,,,5.7,,,,,,
502297533,105789242,0.4973144531,#222223,34,34,35,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297533,105789242,0.2511749268,#D3D2D3,211,210,211,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297533,105789242,0.117767334,#A6A1A2,166,161,162,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297533,105789242,0.07145690918,#474647,71,70,71,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297533,105789242,0.06228637695,#7D717B,125,113,123,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297530,105789240,0.6386413574,#28282A,40,40,42,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297530,105789240,0.2104797363,#C4C3CA,196,195,202,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297530,105789240,0.05776977539,#615A5E,97,90,94,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297530,105789240,0.05444335938,#93939B,147,147,155,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297530,105789240,0.03866577148,#CC7C7E,204,124,126,I Support Pre-Emptive Peace in Iran!,,,5.6,,,,,,
502297527,105789238,0.5518341064,#27291F,39,41,31,Free South Africa!,,,5.6,,,,,,
502297527,105789238,0.1285858154,#5E592A,94,89,42,Free South Africa!,,,5.6,,,,,,
502297527,105789238,0.1205291748,#CDBD1B,205,189,27,Free South Africa!,,,5.6,,,,,,
502297527,105789238,0.1063537598,#079F2D,7,159,45,Free South Africa!,,,5.6,,,,,,
502297527,105789238,0.09269714355,#9A921A,154,146,26,Free South Africa!,,,5.6,,,,,,
502297524,105789236,0.4736328125,#1C1F24,28,31,36,El Mundo Dice No a la Guerra (The World Says No to War) : 15 Feb NY ,2003,2003,5.4,,,,,,
502297524,105789236,0.2905273438,#025FA7,2,95,167,El Mundo Dice No a la Guerra (The World Says No to War) : 15 Feb NY ,2003,2003,5.4,,,,,,
502297524,105789236,0.1439971924,#BEC0C4,190,192,196,El Mundo Dice No a la Guerra (The World Says No to War) : 15 Feb NY ,2003,2003,5.4,,,,,,
502297524,105789236,0.0466003418,#134062,19,64,98,El Mundo Dice No a la Guerra (The World Says No to War) : 15 Feb NY ,2003,2003,5.4,,,,,,
502297524,105789236,0.04524230957,#4C89B5,76,137,181,El Mundo Dice No a la Guerra (The World Says No to War) : 15 Feb NY ,2003,2003,5.4,,,,,,
502297521,105789234,0.3377227783,#252725,37,39,37,Want Peace? Get Out Now ; Palestine Afghanistan Iraq,,,5.6,,,,,,
502297521,105789234,0.2085418701,#BA3E36,186,62,54,Want Peace? Get Out Now ; Palestine Afghanistan Iraq,,,5.6,,,,,,
502297521,105789234,0.2060241699,#C4BCBB,196,188,187,Want Peace? Get Out Now ; Palestine Afghanistan Iraq,,,5.6,,,,,,
502297521,105789234,0.1740875244,#D7D4D4,215,212,212,Want Peace? Get Out Now ; Palestine Afghanistan Iraq,,,5.6,,,,,,
502297521,105789234,0.07362365723,#B8807A,184,128,122,Want Peace? Get Out Now ; Palestine Afghanistan Iraq,,,5.6,,,,,,
502297518,105789232,0.442779541,#D2BE62,210,190,98,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297518,105789232,0.357208252,#232322,35,35,34,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297518,105789232,0.1017608643,#393830,57,56,48,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297518,105789232,0.06268310547,#E7DB9B,231,219,155,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297518,105789232,0.0355682373,#897F49,137,127,73,No War in Iraq ; DallasPeaceCenter.org,,,5.7,,,,,,
502297515,105789230,0.8244934082,#1D1D1F,29,29,31,Grandmothers Against the War,,,5.6,,,,,,
502297515,105789230,0.05955505371,#BF202C,191,32,44,Grandmothers Against the War,,,5.6,,,,,,
502297515,105789230,0.05923461914,#453B3C,69,59,60,Grandmothers Against the War,,,5.6,,,,,,
502297515,105789230,0.03379821777,#6D6C6C,109,108,108,Grandmothers Against the War,,,5.6,,,,,,
502297515,105789230,0.02291870117,#C1C2C4,193,194,196,Grandmothers Against the War,,,5.6,,,,,,
